,post_id,date_comment,text_comment
1207,823,2023-04-07 12:48:32+00:00,Щас и так без взятки тяжело сдать ещё и это
1208,823,2023-04-07 14:51:35+00:00,Тогда вообще никто не сдаст)
1209,823,2023-04-19 12:33:12+00:00,Код? Какой еще код?
1210,823,2023-04-19 13:11:37+00:00,"Если тут нейросеть, будет уместнее сказать, что модель (или веса нейронов, или что там?) закрытая."
1211,823,2023-04-19 13:14:43+00:00,"Я про то, что это патент. Насколько я понимаю, патентуют идею, реализация в принципе не обязана существовать."
1212,823,2023-04-19 13:16:36+00:00,"Ага, теперь понял Вас. Просто, судя по видео, кажется, что реализация уже готова и активно тестируется либо даже используется."
1213,823,2023-05-02 12:07:21+00:00,Хрен кто сдаст на права. А первыми нужно переэкзаменовать самих разработчиков😂
1214,820,2023-04-04 11:05:39+00:00,"Любименький Инно! Спасибо, что у нас есть возможность каждый день делать тебя лучше!🤍"
1215,820,2023-04-04 11:09:06+00:00,
1216,820,2023-04-04 12:12:09+00:00,"Интересный рейтинг. Я могу понять почему у Иннополиса такой высокий рейтинг, но вот  что Нижнекамск на уровне с Казанью мне сложно понять. В других регионах аналогично, тоже какие-то райцентры догоняют и обгоняют областные центры."
1217,820,2023-04-05 09:08:53+00:00,Привет из Казани
1218,820,2023-04-07 17:42:26+00:00,Где снег? Снег летом хочу
1219,820,2023-04-07 17:42:57+00:00,
1220,820,2023-04-07 17:43:50+00:00,Снег будет?
1221,820,2023-04-19 10:05:38+00:00,А почему спОсибо? 😁
1222,820,2023-04-19 10:37:38+00:00,
1223,809,2023-04-01 10:47:07+00:00,Шикарно)))
1224,808,2023-03-31 09:48:25+00:00,Сайт огонь! Молодцы!
1225,808,2023-03-31 09:52:29+00:00,"👏🏻👏🏻круто, стал удобнее)"
1226,808,2023-03-31 14:45:23+00:00,Ну вот... Теперь захотела переехать! 😄❤️
1227,808,2023-03-31 15:12:12+00:00,Пора!
1228,808,2023-04-14 17:00:11+00:00,А как это сделать?)
1229,808,2023-04-14 17:01:45+00:00,https://innopolis.com/ru/life/how-to-relocation
1230,808,2023-04-14 17:05:27+00:00,
1231,808,2023-04-14 17:07:26+00:00,"🤔
У нас всё работает

А так?
https://innopolis.ru/ru/life/how-to-relocation"
1232,808,2023-04-14 17:08:33+00:00,"Так работает, спасибо)"
1233,805,2023-03-30 09:51:22+00:00,Полиция лучшие
1234,805,2023-03-30 10:18:50+00:00,"Блин, показалось, «уборщик», думала, прорвусь в Иннополис… 😹😹😹"
1235,805,2023-04-07 19:10:35+00:00,"Добрый вечер!
Есть ли вакансии для студентов?"
1236,805,2023-04-08 07:46:07+00:00,Студенты могут попробовать себя и на этих вакансиях. Но лучше поискать что-то для уровня junior
1237,805,2023-04-09 18:28:57+00:00,"Добрый вечер!
Техник механик ищет работу в Инополисье"
1238,805,2023-04-25 16:47:04+00:00,"По поводу вакансии сборщик, можно в лс подробнее"
1239,805,2023-04-25 16:49:28+00:00,Эта вакансия уже в архиве(
1240,805,2023-11-04 11:12:56+00:00,"Здравствуйте, подскажите пожалуйста, онлайн обучение lT для школьников у вас бывает ?"
1241,805,2023-11-04 13:16:51+00:00,"В Университете Иннополис есть курсы для школьников 

https://stc.innopolis.university"
1242,802,2023-03-29 07:57:58+00:00,А где можно фотки посмотреть?)
1243,802,2023-03-29 09:30:11+00:00,"Смотрел с удовольствием и
достаточно много полезного узнал.
Премного благодарен!"
1244,802,2023-03-29 09:30:51+00:00,"Скоро выложим в нашу группу в ВК 🙌
https://vk.com/innopolis"
1245,801,2023-03-27 09:51:32+00:00,Отечественный Github😱😱😱. Очередной шаг к Чебурнету?
1246,801,2023-03-27 13:59:38+00:00,Скорее попытка обезопасить репозитории на случай новых блокировок
1247,799,2023-03-25 12:02:09+00:00,А в каком городе мероприятия проводятся офлайн? )
1248,799,2023-03-25 12:02:59+00:00,В Иннополисе 🙌🏻
1249,799,2023-03-25 12:31:50+00:00,А возможно подключиться к Wi-Fi?
1250,798,2023-03-25 10:37:20+00:00,"Добрый день 

Будет ли запись?"
1251,798,2023-03-25 10:37:54+00:00,"Да, записи останутся по тем же ссылкам 🙌"
1252,797,2023-03-24 14:41:57+00:00,👍🏻🔥
1253,797,2023-03-24 16:14:25+00:00,"Вау, надеюсь там когда-нибудь побывать 👍"
1254,797,2023-03-24 19:09:52+00:00,А кофе очень вкусный🔥
1255,797,2023-03-25 07:33:55+00:00,Ребят подскажите где в Иннополисе можно по лесу погулять? Может кто знает тропы прогулочные дайте координаты
1256,797,2023-04-01 08:11:24+00:00,Корреспондент кто ?
1257,797,2023-04-02 09:44:56+00:00,Сам Цыпкин 🙌🏻
1258,797,2023-04-05 12:37:49+00:00,
1259,792,2023-03-24 09:36:34+00:00,"Здравствуйте, по поводу ДОД 30 марта 2023г в Вузе. Должны были информацию за неделю отправить, во сколько начало и весь распорядок дня, так и нет информации. На почту не отвечает никто, по телефону не могу дозвониться. Нам ехать из другого города."
1260,792,2023-03-24 10:36:11+00:00,Передали коллегам из университет. Они с вами свяжутся 🙌
1261,792,2023-03-24 10:36:41+00:00,Спасибо большое 😊
1262,786,2023-03-26 05:44:48+00:00,"2) Бенджамин прав, сразу клип Ленинграда в Эрмитаже вспомнила)))"
1263,786,2023-03-26 06:36:23+00:00,Пардон в Русском музее!
1264,784,2023-03-18 00:12:58+00:00,Уже неделю пишу тупо сервис.
1265,782,2023-03-15 17:45:09+00:00,"Здравствуйте, хотелось бы узнать, возможно ли поступить в лицей Иннополис не в 7 класс, а, к примеру, в 10? Слышал, что принимают только в него, но не знаю, правда это или нет."
1266,782,2023-03-16 09:38:07+00:00,"Добрый день!
В лицей можно поступить в 10 классе, если там будут свободные места"
1267,782,2023-03-16 15:44:46+00:00,"Снова здравствуйте, благодарю за ответ. А где и когда  можно узнать, будут ли свободные места?"
1268,782,2023-03-16 15:46:08+00:00,И на что вообще в первую очередь  при подаче заявления смотрят? Результаты огэ/успеваемость?
1269,782,2023-03-16 15:52:32+00:00,"Позвоните в рабочее время в сам лицей: +78435902348

При поступелении смотрят на результаты внутренних тестирований, собеседования и портфолио"
1270,782,2023-03-16 15:54:35+00:00,"Понял, благодарю за ответ!"
1271,782,2023-03-20 05:29:49+00:00,Не надо
1272,781,2023-03-14 12:51:47+00:00,42
1273,781,2023-03-14 12:51:53+00:00,40
1274,781,2023-03-14 12:52:04+00:00,Рядом)
1275,781,2023-03-14 12:52:13+00:00,42
1276,781,2023-03-14 12:53:24+00:00,42
1277,781,2023-03-14 12:53:25+00:00,42
1278,781,2023-03-14 12:54:23+00:00,42
1279,781,2023-03-14 12:54:26+00:00,42
1280,781,2023-03-14 12:54:31+00:00,42
1281,781,2023-03-14 12:54:32+00:00,42
1282,781,2023-03-14 12:54:53+00:00,42
1283,781,2023-03-14 12:56:18+00:00,42
1284,781,2023-03-14 12:56:19+00:00,42
1285,781,2023-03-14 12:56:30+00:00,42
1286,781,2023-03-14 12:57:26+00:00,38
1287,781,2023-03-14 12:57:40+00:00,42
1288,781,2023-03-14 12:57:41+00:00,42
1289,781,2023-03-14 12:57:45+00:00,42
1290,781,2023-03-14 12:57:55+00:00,42
1291,781,2023-03-14 12:58:38+00:00,42
1292,781,2023-03-14 12:59:08+00:00,42
1293,781,2023-03-14 12:59:38+00:00,42
1294,781,2023-03-14 13:03:08+00:00,42
1295,781,2023-03-14 13:03:40+00:00,42
1296,781,2023-03-14 13:03:56+00:00,
1297,781,2023-03-14 13:04:40+00:00,1000-7
1298,781,2023-03-14 13:05:39+00:00,42
1299,781,2023-03-14 13:05:44+00:00,Гений
1300,781,2023-03-14 13:06:22+00:00,Кстати а вы проводите что-то по типу конкурсов
1301,781,2023-03-14 13:06:35+00:00,С призами:>
1302,781,2023-03-14 13:11:21+00:00,42
1303,781,2023-03-14 13:12:43+00:00,"Глав.Корпус=3
Бублик=5
Спорт=14
Искусство=20
14+5+20+3=42"
1304,781,2023-03-14 13:13:03+00:00,42
1305,781,2023-03-14 13:13:05+00:00,42
1306,781,2023-03-14 13:15:43+00:00,"это же ответ на главный вопрос жизни, вселенной и вообще всего"
1307,781,2023-03-14 13:19:10+00:00,
1308,781,2023-03-14 13:21:49+00:00,42
1309,781,2023-03-14 13:29:42+00:00,42
1310,781,2023-03-14 13:38:14+00:00,42))
1311,781,2023-03-14 13:41:49+00:00,42
1312,781,2023-03-14 13:43:03+00:00,42
1313,781,2023-03-14 13:47:28+00:00,42
1314,781,2023-03-14 13:52:34+00:00,"3*3=9
3+5-3=5
14+5+3+5=27
5*3+20-14=21
14+5+20+3=42"
1315,781,2023-03-14 13:56:50+00:00,42
1316,781,2023-03-14 14:13:53+00:00,42
1317,781,2023-03-14 14:34:17+00:00,"Дайте плз такую же задачу. Но не с числами. А с булевыми значениями (true / false).
И чтобы были not, or, and, xor. И чтобы много много скобочек.

Пожаааалста. 😍"
1318,781,2023-03-14 14:35:19+00:00,
1319,781,2023-03-14 14:37:03+00:00,42
1320,781,2023-03-14 14:40:16+00:00,
1321,781,2023-03-14 15:13:08+00:00,"Получится : логарифм основания 2 числа 4,39804651e12 ну или 42"
1322,781,2023-03-14 16:07:50+00:00,42
1323,781,2023-03-14 17:08:52+00:00,42
1324,781,2023-03-14 19:00:01+00:00,42
1325,781,2023-03-14 19:36:00+00:00,42
1326,781,2023-03-15 04:20:13+00:00,42
1327,781,2023-03-15 06:55:56+00:00,42
1328,781,2023-03-15 09:20:52+00:00,"Добрый день, компания Иннополис"
1329,781,2023-03-15 09:20:59+00:00,Ответ 42
1330,781,2023-03-15 09:22:30+00:00,😂😂😂 Теперь не остановить решения в комментарии. Я сперва написал. Потом читать начал 😁.
1331,781,2023-03-15 14:33:24+00:00,42
1332,781,2023-03-16 03:16:47+00:00,42
1333,781,2023-03-16 09:58:53+00:00,60😂
1334,781,2023-03-16 11:12:05+00:00,42
1335,781,2023-03-21 13:05:11+00:00,42
1336,781,2023-03-23 14:21:54+00:00,42
1337,781,2023-04-02 10:13:09+00:00,42
1338,781,2023-04-07 14:24:35+00:00,42
1339,781,2023-04-30 13:09:17+00:00,42
1340,780,2023-03-14 12:43:45+00:00,"Как хорошо, когда есть юбикей (по поводу первой новости)"
1341,779,2023-03-10 14:49:17+00:00,Повторюшка
1342,779,2023-03-10 14:56:29+00:00,"Уже опоздал, дурак²"
1343,779,2023-03-10 14:57:02+00:00,Россия в перед²
1344,779,2023-03-11 06:55:28+00:00,Форд
1345,777,2023-03-09 12:45:23+00:00,"Пользуясь случаем, хотелось бы спросить, что это такое летает над технопарком? См. фото"
1346,777,2023-03-09 12:45:25+00:00,
1347,777,2023-03-09 12:45:31+00:00,"Последнее время все чаще про нейросеть говорят! Раньше такого ажиотажа не было! А вообще удобно же. Сказали нарисуй, она нарисовала без лишних вопросов!"
1348,777,2023-03-09 12:45:39+00:00,
1349,777,2023-03-09 12:46:21+00:00,Облака? 😅
1350,777,2023-03-09 12:46:39+00:00,Зелененькое) чуть ниже облаков)
1351,777,2023-03-09 12:47:02+00:00,
1352,777,2023-03-09 12:47:16+00:00,Простые блики от фонарей
1353,777,2023-03-09 12:51:31+00:00,"Спасибо) В следующий раз если увижу что-то необычное, сниму видео 😂"
1354,777,2023-03-09 13:31:15+00:00,Стекло что ли над зданием!?.. ну серьезно…. Блики в стекле или на каком-то предмете видны…
1355,777,2023-03-09 13:44:31+00:00,Блики на линзах камеры.
1356,777,2023-03-09 13:52:12+00:00,Скайнет повсюду)
1357,767,2023-03-08 07:42:10+00:00,git merge 😊
1358,767,2023-03-08 08:48:33+00:00,
1359,767,2023-03-08 08:48:43+00:00,большого женского счастья Вам 💐💐💐
1360,767,2023-03-08 16:08:43+00:00,Спасибо!!!
1361,765,2023-03-03 14:14:21+00:00,"Great
Regular
User
Trolling"
1362,762,2023-03-01 06:04:19+00:00,"Креативно, креативно👏👏👏"
1363,762,2023-03-01 08:17:32+00:00,Неудачный коллаж...
1364,762,2023-03-01 08:19:22+00:00,Мы старались 😞
1365,762,2023-03-01 08:19:53+00:00,
1366,762,2023-03-01 08:20:41+00:00,В реальности Иннополис намного красивее!
1367,762,2023-03-01 08:21:18+00:00,Спасибо ☺️
1368,762,2023-03-01 08:22:41+00:00,Из соответствующего окна Иннополис бы выглядил так... 😁
1369,762,2023-03-01 14:49:21+00:00,Какого Раиса?
1370,762,2023-03-01 14:52:32+00:00,Теперь так называется должность главы Татарстана
1371,762,2023-03-01 14:53:26+00:00,"Аа, понятно, спасибо"
1372,762,2023-03-01 15:18:13+00:00,я подумал это настоящий Иннополис...
1373,753,2023-02-22 12:07:22+00:00,"Конгыз в моей голове произошел, когда я все это прочитал, но придумали интересно, особенно, в конце, прям в точку 😁"
1374,753,2023-02-22 12:18:08+00:00,"Фантазеры!!! Отправил друзьям в мск долго ржали, но все все поняли😂😂😂"
1375,751,2023-02-17 21:05:46+00:00,Кета это прям по-Камчатски☺
1376,751,2023-02-18 04:39:09+00:00,
1377,751,2023-02-19 03:21:23+00:00,"вау. я с Якутии, но наткнулся сегодня на новости про иннополис. Думаю, что после окончания обучения в колледже, перееду к вам"
1378,751,2023-02-19 15:24:50+00:00,🔥
1379,751,2023-02-19 16:07:43+00:00,Ждём 🙌🏻
1380,751,2023-03-14 11:44:40+00:00,"Буду поступать к вам в универ ,сам с Калининграда"
1381,751,2023-03-14 12:00:06+00:00,Супер🔥
1382,750,2023-02-17 11:14:16+00:00,Почему в Иннополисе нет магазина Фикс прайса!?!?!?!?!?!?
1383,750,2023-02-17 11:28:37+00:00,"Пока его нет, можете заказать товары на KazanExpress. Это быстро и недорого"
1384,750,2023-02-21 03:27:27+00:00,Есть вакансии детского стоматолога?
1385,750,2023-02-23 06:47:59+00:00,Здравствуйте подскажите пожалуйста есть ли вакансии Психолога ?
1386,750,2023-02-23 10:21:17+00:00,Можно поискать на hh.ru или отслеживать в канале @innopolis_job
1387,750,2023-02-24 03:25:31+00:00,"А разве ы иннополисе есть пункт выдачи? Если есть, то где?"
1388,750,2023-02-24 14:16:51+00:00,"Конечно, есть. Вот ссылочка на локацию — go.2gis.com/fmzy4"
1389,748,2023-02-14 15:18:05+00:00,Самые лучшие 🥹💔💔
1390,748,2023-02-14 22:04:09+00:00,
1391,747,2023-02-14 14:00:29+00:00,вау😍
1392,747,2023-02-27 13:45:20+00:00,"Правда, что такого робота, если он упал в сугроб или ямку, нельзя поднимать прохожему, чтобы помочь бедолаге?"
1393,747,2023-02-27 14:18:18+00:00,"Роверы не могут туда упасть, только застрять после сильного снегопада. И они как раз учатся выбираться из таких положений, поэтому лучше оставлять их в покое"
1394,747,2023-02-27 14:19:04+00:00,Спасибо за ответ!)
1395,747,2023-02-27 14:19:07+00:00,"Господи, это так трогательно :)"
1396,747,2023-02-27 14:22:11+00:00,
1397,735,2023-02-13 14:52:56+00:00,Без шумная клавиатура и мышь!? Где купить!? Возьмите все мои деньги!!!
1398,735,2023-02-13 15:27:58+00:00,Топ❤️
1399,735,2023-02-14 08:41:06+00:00,Хм хм хм интересненько
1400,728,2023-02-09 09:33:39+00:00,Можно заниматься вокалом студентам?
1401,728,2023-02-09 09:37:47+00:00,А взрослым?)
1402,728,2023-02-09 09:38:08+00:00,"о, а можете подсказать по поводу занятий фортепиано для взрослых?) например, стоимость?)"
1403,728,2023-02-09 09:39:07+00:00,"Не в ДШИ, она для детей. Для взрослых есть занятия в Артспейсе"
1404,728,2023-02-09 09:39:26+00:00,Можете написать @ArtSpaceInno по поводу занятий среди взрослых)
1405,728,2023-02-09 09:40:17+00:00,Для взрослых другие секции 🙌
1406,728,2023-02-09 09:53:15+00:00,"Например, в Артспейсе проходят занятия по вокалу, хоровому пению, гитаре и ударным. Ещё есть студия звукозаписи 😉"
1407,728,2023-02-09 12:42:21+00:00,Получается на бюджетной основе вести занятия?(:
1408,728,2023-02-09 12:42:34+00:00,А вообще в любом случае круто!)
1409,728,2023-02-12 11:20:38+00:00,"Добрый день! А есть чат или канал горожан, мы собираемся переехать в Инно (муж уже работает), у нас трое детей) хочется поузнавать что да как, спасибо!"
1410,728,2023-02-12 19:21:07+00:00,"Здравствуйте! Возможно ребёнка 8 лет к вам записать, не поздно ли, возможно ли подойти к вам с ребёнком например завтра?"
1411,728,2023-02-13 09:28:00+00:00,"Добрый день!
У нас есть только внутренние чаты жителей. По всем вопросам можете обратиться в службы заботы города @InnopolisHelp или просто написать сюда 🙌"
1412,728,2023-02-13 10:36:21+00:00,"Можно записаться в [лист ожидания](https://docs.google.com/forms/d/e/1FAIpQLSenHP2tje59NChMvXrJtY_7-nco4a-_kHhoEAfk6a1BJKg5MA/viewform?usp=sf_link) на новый учебный год. С вами свяжутся до начала вступительных занятий.

Сейчас школа не ведет прием новых учеников, но будет рады вам в следующем учебном году."
1413,727,2023-02-09 07:27:13+00:00,Круто! Раньше такое только в фантастических фильмах было. а теперь в реальности и у нас👍
1414,727,2023-02-09 07:27:52+00:00,"Так здорово, интересно наверно все там происходить особенно на этапах тестирования!"
1415,727,2023-02-09 07:29:07+00:00,Надо нам на 1 место стремиться💪
1416,727,2023-02-10 13:41:38+00:00,"Мне нужна помощь, чтобы поступить в университет Иннополис и сдать экзамены. Может ли кто-нибудь помочь мне, и лучше ли университет Аннополиса или университет Баумана учиться на бакалавра в области мехатроники и робототехники? Пожалуйста, проясните для меня кое-что"
1417,727,2023-02-10 13:44:43+00:00,
1418,727,2023-02-24 05:19:50+00:00,Пхахахха
1419,727,2023-03-05 16:38:56+00:00,"Как поступить в Иннополис, с чего начать ? Нужен помощник , чтобы разобраться )) 
Ребёнок заканчивает 11 класс. 
Интересует платное обучение"
1420,727,2023-03-06 09:17:21+00:00,"Всё подробная информация есть на сайте Университета Иннополис
https://apply.innopolis.university"
1421,725,2023-02-05 09:58:18+00:00,Куда обращаться по поводу летних смен лагерей для детей?
1422,725,2023-02-05 10:17:01+00:00,"У лагеря INNOCAMP есть специальный канал 😊
@inno_camp"
1423,715,2023-02-03 01:05:14+00:00,Что такое meetup?!
1424,715,2023-02-03 08:01:52+00:00,"Это тематическая встреча, мини-конференция"
1425,713,2023-02-23 06:44:06+00:00,Здравствуйте подскажите пожалуйста есть вакансии для психолога ?
1426,713,2023-02-26 15:16:30+00:00,"Здравствуйте, Джунов на python разработчика не берёте?"
1427,713,2023-02-26 15:34:30+00:00,Попробуйте отозваться на вакансии. Компании могут заинтересоваться вашими скиллами 🙌
1428,711,2023-02-01 15:17:01+00:00,А я и не заметил 🤓
1429,711,2023-02-23 04:31:47+00:00,"После формулировки ""спорим"" - это было ожидаемо."
1430,709,2023-02-01 08:37:21+00:00,Первый ИИ
1431,709,2023-02-01 08:37:46+00:00,+
1432,709,2023-02-01 08:40:48+00:00,"Сначала подумал что ЭПР это эффективная площадь рассеивания, а не экспериментальный правовой режим))"
1433,709,2023-02-01 08:41:06+00:00,
1434,709,2023-02-01 08:42:39+00:00,
1435,708,2023-01-31 10:03:27+00:00,Как успехи с проектом?
1436,708,2023-01-31 10:03:35+00:00,Не вижу вас в Slack)
1437,708,2023-01-31 10:06:06+00:00,
1438,708,2023-01-31 11:16:19+00:00,"В первом пункте вместо ""управлении **и** разработке"" должно быть ""управлении **в** разработке"".

PM который знает все о разработке - это не pm. Это либо микроменеджер, либо техлид.

Управлять и разрабатывать одновременно - это как будто ехать на машине и одновременно в процессе чинить её.

(форточку откройте на 5 минут)

(кто сейчас улыбнулся - ставь лайк)"
1439,708,2023-01-31 17:43:47+00:00,Хотелось бы проконсультироваться насчет университета но на сайте не нашел контактов:( только почту
1440,708,2023-02-01 07:02:26+00:00,"Здравствуйте,я хочу поступить в лицей Иннополис,там по новой дорожной карте 16.02.2023 пройдёт день открытых дверей в режиме онлайн,скажите пожалуйста как мне 16.02 там учавствовать.Нужно записываться?Где?Скинут ссылку?
Надеюсь кто-нибудь поможет"
1441,708,2023-02-01 07:49:19+00:00,"Все контакты есть на [специальной страничке](https://innopolis.university/contacts/)

P.S. на почту тоже написать"
1442,708,2023-02-01 07:52:36+00:00,За несколько дней лицей опубликует ссылки в тг-канале @innolyceum и [группе ВК](https://vk.com/innolyceum)
1443,707,2023-02-01 02:18:40+00:00,"Доброе утро,и сколько стоит обучение в университете?"
1444,707,2023-02-01 07:47:56+00:00,"Стоимость обучения одного семестра на бакалавриате 400 000 рублей. Но большинство студентов обучаются по гранту, покрывающему до 100 % стоимости обучения 🙌"
1445,705,2023-01-27 14:23:23+00:00,👎
1446,705,2023-01-27 16:25:17+00:00,Когда спорт это не твоё? 😂
1447,705,2023-01-27 21:20:48+00:00,Мои поздравления 🎂
1448,704,2023-01-26 10:11:10+00:00,"Новость очень крутая! Хотелось бы сразу обратить внимание на две возможные проблемы:
1)Маршруты должны пролегать так, что бы исключить падение на голову чего-либо. Даже если мы уверены, что ничего не должно упасть.
2)Время работы дронов. Не хотелось бы, что бы постоянно вокруг что-то жужжало.

В защиту более медленных колёсных доставщиков - они практически полностью безопасны и бесшумны."
1449,704,2023-01-27 08:21:16+00:00,Дроны жужжат и от этого всё падает)...
1450,704,2023-01-27 11:57:17+00:00,Разве дронов не запретили?
1451,704,2023-01-27 12:45:21+00:00,"Да пусть себе летают, но со скоростью роверов и на высоте 50см."
1452,704,2023-01-28 02:48:51+00:00,В Введенскую слободу будутетать? Из пятерочки ?
1453,704,2023-03-03 17:32:53+00:00,Пон
1454,703,2023-01-27 14:26:29+00:00,"Основная функция и этого иннополиса, получается - это деньги, снова и опять;
к сожалению."
1455,703,2023-01-27 14:29:38+00:00,"Татарские Деньги, снова и опять!"
1456,703,2023-01-28 15:47:55+00:00,"Деньги это «инструмент» 
Без такой «функции» труд себя не оправдает…
Деньги ни есть зло, если правильно перераспределяются и работают, расширяясь и развиваясь проект - живет , жизнью где людям интересно заниматься тем чем они занимаются."
1457,703,2023-02-01 23:06:51+00:00,"Людям ли, интересно;
и о каких деньгах речь,
в данном случае.
Если это #вознаграждения#
посредников, всего лишь;
когда и посредники - одни и те же,
а #о хозяевах всего# - никто
ничего не) знает, в основном.
Благодаря, понятно, всё тем же
посредникам; для которых
#быстрые деньги# - главный
интерес, цель, смысл их жизни."
1458,687,2023-01-24 14:24:30+00:00,"Объясните - расскажите, пжта,
что значит ""сообщение не поддерживается
Вашей версией Telegram!?"
1459,687,2023-01-24 14:26:03+00:00,"Вам нужно обновиться до последней версии приложения, чтобы увидеть пост. Так как в нём используются новые функции телеграма"
1460,687,2023-01-24 14:35:45+00:00,"Было - и ""обновляли"", но всё то же самое; поэтому, так получается - и это
очередной обман, оскорбление?!

Есть такое выражение ""на заборе
тоже написано""; но, почему-то,
и это выражение не) действует.
Когда альтернативы нет и информации; когда кто-то считает, что им позволено всё; включая и любые ограничения, оскорбления.

Кстати, Все проглатывают и тот факт, что ""гражданам США"", например, можно свободно (и) передвигаться по миру;
а ""гражданам Нашей Страны"", почему-то, ничего, практически, нельзя; в том числе, нельзя и в США, правильно?! И это разве
не) оскорбление ""для Наших граждан""?!"
1461,687,2023-01-24 14:37:52+00:00,"Вероятно, вышла новая версия. Проверьте в магазине приложений. Вряд ли это связано с какими-то ограничениями или оскорблениями 🙌"
1462,687,2023-01-24 14:42:00+00:00,"Когда -то писали и из Канады, как-будто; практически, то же самое. Но нет, теперь,
и Канады, в Telegram?!

Есть такие понятия: ""ограничения передвижений"", ""ограничения информации"" - и всё это не) законно, на самом деле;
всё это вне международных правил и норм; разве всё не) так; уступая в одном, другом - Наши Люди пришли к оскорблениям
от Всего Мира!?"
1463,682,2023-01-23 15:31:17+00:00,Скучаю.. ❤️
1464,682,2023-01-23 15:35:47+00:00,
1465,682,2023-01-23 15:35:47+00:00,
1466,682,2023-01-23 15:35:47+00:00,
1467,682,2023-01-23 15:44:53+00:00,"Когда вырасту, буду там жить❤️"
1468,682,2023-01-23 15:45:11+00:00,
1469,682,2023-01-23 15:46:56+00:00,
1470,682,2023-01-23 15:47:21+00:00,Красота 😍
1471,682,2023-01-23 15:47:35+00:00,Я тоже!!!!!
1472,682,2023-01-23 15:59:55+00:00,Красивые виды!👍👍👍
1473,682,2023-01-23 16:17:21+00:00,
1474,682,2023-01-23 16:23:49+00:00,Топчик
1475,682,2023-01-23 16:42:15+00:00,
1476,682,2023-01-23 16:42:15+00:00,
1477,682,2023-01-23 16:42:15+00:00,
1478,682,2023-01-23 17:10:37+00:00,👍👍👍
1479,682,2023-01-23 17:10:46+00:00,Красиво)))
1480,682,2023-01-25 11:59:30+00:00,скучаю по иннополису..❤️‍🩹
1481,682,2023-03-03 17:34:02+00:00,Я там живу 7 лет._.
1482,682,2023-03-03 18:26:07+00:00,И как?
1483,682,2023-03-04 13:11:02+00:00,А так
1484,681,2023-01-23 10:37:31+00:00,"Добрый день, можно ли в Иннополисе где нибудь купить восстановить сим карту сотовой связи Мтс?"
1485,681,2023-01-23 11:59:40+00:00,У нас пока нет отделения связи МТС 😟
1486,681,2023-01-23 12:05:55+00:00,Печально😔
1487,681,2023-01-23 12:11:20+00:00,Но можете оформить симку с доставкой — https://media.mts.ru/internet/134869/
1488,680,2023-01-20 13:09:38+00:00,"Это моё прозвище со времен начала симбиана и андроида 😂
""Инспектор гаджет"""
1489,680,2023-01-20 15:04:12+00:00,
1490,680,2023-01-20 15:08:02+00:00,А что если я хочу переехать в город Иннополис но я не грамотный
1491,680,2023-01-20 19:34:05+00:00,Перестать хотеть
1492,680,2023-01-20 19:34:22+00:00,Или стать грамотным
1493,680,2023-01-21 06:36:45+00:00,Очень смешно
1494,679,2023-01-19 09:52:56+00:00,Хочу работать массажистом в Innopolis 🙌🏾
1495,679,2023-01-23 17:14:16+00:00,З/П нигде не указана. Разраб пайтон/С++ ??
1496,679,2023-02-03 07:50:06+00:00,"Подождите меня на вакансию PR-менеджер )), какой вуз будет котироваться ? Закончу его))"
1497,679,2023-02-03 08:02:37+00:00,"Вуз не важен, нужно лишь хорошо писать и любить Иннополис ❤️"
1498,673,2023-01-16 13:34:39+00:00,"Первый, можно медальку?) 🥹"
1499,673,2023-01-16 13:38:03+00:00,🥇
1500,673,2023-01-16 13:38:25+00:00,"Ураааа, спасибо)"
1501,673,2023-01-16 13:39:36+00:00,как же я мечтаю поскорее вырасти и переехать туда…
1502,673,2023-01-16 13:51:01+00:00,Медицину нужно развить ещё
1503,673,2023-01-16 21:43:04+00:00,
1504,670,2023-01-11 09:50:25+00:00,Поздравляю учеников  и педагогический коллектив с днём рождения Лицея! Желаю благополучия и процветания!
1505,670,2023-01-11 09:53:10+00:00,"Круто, конечно, но как после этого могут быть равные шансы на поступление, эх"
1506,670,2023-01-11 11:15:47+00:00,Никак:(
1507,670,2023-01-11 12:34:31+00:00,Вы имеете ввиду поступления дальше в университете после этого лицея?
1508,670,2023-01-11 12:35:37+00:00,Да
1509,670,2023-01-11 12:36:38+00:00,За 7 лет это очень хорошие результаты! Важно сохранить тенденцию и увеличивать масштабы 😎
1510,670,2023-01-11 12:38:46+00:00,"Так если здесь такие хорошие показатели, то следует сразу перед университетом ставить цель для поступления в лицей, чтобы дальше было больше возможностей. Или вы про что-то другое говорите? 🙂"
1511,670,2023-01-11 12:39:01+00:00,На сколько уитывается реальный практический опыт в разработке при поступлении в университет?
1512,670,2023-01-11 12:59:43+00:00,"Смотрите чуть шире) 
Сколько семей будут перебираться в Иннополис только для того, чтобы ребенок поступил в этот лицей?"
1513,670,2023-01-11 13:01:20+00:00,"И я впринципе говорю про проблему неравных условий. Ясное дело, что они всегда будут, хотя бы из-за разного дохода каждой отдельной семьи. 
Я лишь отмечаю эту печальную проблему."
1514,670,2023-01-11 13:06:23+00:00,"Да, я понимаю, что и родителям не всем удобно, даже если и средства есть и поставить таких лицеев в каждый городок нет возможности, но может именно за счет такой жесткой конкуренции и появляются хорошие результаты. Но Ваш ход мыслей я уловила ☺️"
